BitTrex,[BTC]
Cryptopia,"[DOT, LTC, BTC, ETH, DOGE, FTC, XMR, UNO, POP]"
Novaexchange,"[LTC, BTC, ETH, MOON, DOGE]"
Poloniex,[BTC]
