BitTrex,[BTC]
Cryptopia,"[FTC, DOT, POP, USDT, LTC, DOGE, BTC, XMR, UNO, ETH]"
LiveCoin,[BTC]
Novaexchange,"[LTC, BTC, ETH, DOGE, KIC]"
