BitSquare,[BTC]
BitTrex,[BTC]
Coinroom,"[GBP, PLN, EUR, USD]"
Cryptopia,"[USDT, XMR, BTC, DOGE, UNO, LTC, FTC, DOT]"
LiveCoin,"[USD, RUR, EUR, XMR, DASH, ETH, BTC]"
Novaexchange,"[LTC, BTC, DOGE, ETH]"
Yobit,"[DOGE, RUR, USD, ETH, WAVES, BTC]"
