BitTrex,[BTC]
CCEX,"[DOGE, BTC, LTC]"
Cryptopia,"[DOGE, XMR, FTC, BTC, LTC, DOT, UNO]"
Cryptsy,[BTC]
Novaexchange,"[BTC, LTC, MOON, DOGE, ETH, ESP2, KIC]"
Yobit,"[USD, DOGE, RUR, WAVES, ETH, BTC]"
